code,macro_id,macro,meso,micro,country,fractional_citations
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,MT,70.55
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,IS,66.44444444444444
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,NG,64.71116051071591
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,HU,63.7
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,EE,59.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,ET,54.37886002886002
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,MU,46.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,MM,41.8
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,CY,41.72435897435897
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BG,34.18294573643411
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,YE,34.1051282051282
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,AL,33.285714285714285
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,SI,32.866666666666674
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,PE,29.16349206349206
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,SD,26.433333333333337
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BT,24.428571428571427
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,UG,21.625
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,UZ,21.533333333333335
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,KY,19.34090909090909
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,NP,17.883333333333333
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,LU,14.445238095238096
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BH,12.583333333333332
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,VE,10.75
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,OM,10.55294117647059
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,AF,8.4
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BW,8.0
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,LY,8.0
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,MN,7.362903225806452
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,CU,4.800000000000001
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,CD,4.636274509803922
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BN,3.9
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,LB,3.875
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,CR,3.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,GT,3.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,SS,3.3000000000000003
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,PY,2.9560404807084124
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,LV,2.2142857142857144
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,ME,2.0
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,GE,2.0
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,KH,1.8444444444444446
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BI,1.786046511627907
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,MW,1.75
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,KE,1.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,KG,1.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,BY,1.5
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,PS,1.0
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,TJ,1.0
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,MK,0.8269230769230769
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,AZ,0.6000000000000001
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,PA,0.3431372549019608
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,SL,0.25
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,PW,0.25
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,SY,0.25
021,0,Computer Science,Speech Recognition & Audio Processing,Emotion & Cognition in Audio,ZM,0.16666666666666666
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,US,37536.113428555036
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CN,20717.192064847794
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,GB,9595.945701849681
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,DE,7400.668078642748
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,JP,6020.406426591412
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IN,5880.795124320126
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,KR,5138.399748109322
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IL,4148.336363724995
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,FR,3741.1809526889374
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CA,2896.018578827427
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,TW,2523.7528308293013
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BE,2518.972155287953
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,NL,2446.983926064473
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SG,2259.199802974803
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IT,2240.004963874033
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,ES,2170.6537212807957
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AU,1896.6471018183283
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,FI,1705.4224858474859
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,HK,1700.1604108309994
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CH,1353.9831097692959
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,DK,1177.7785922861274
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MY,974.8178571428574
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SE,917.2479710056023
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SA,896.4075212560028
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PK,797.7007936507939
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AT,708.0135940930018
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IQ,688.461507936508
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,GR,685.2413716108454
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,ID,580.5178571428572
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,TR,556.0126984126985
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,RU,528.487510321973
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CZ,497.03897178096275
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PL,478.0975713613872
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,ZA,449.831806862728
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,EG,406.47104978354974
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BR,391.13123591036634
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IE,374.73883939168564
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IR,367.45854798795966
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PT,363.1437106761633
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,NZ,317.68271050859835
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BD,299.43968253968256
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,RO,288.3719696969697
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AE,275.76814859117485
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,HU,258.188455988456
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,VN,188.10555555555553
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LU,185.69444444444446
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MA,185.07619047619045
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,TH,182.43492063492064
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,NO,179.20924864609077
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SK,173.03441558441557
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MX,163.26984126984127
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,DZ,151.17229437229437
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,TN,150.48333333333332
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LT,133.1952380952381
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,QA,129.3
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,KZ,123.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AR,118.60149671117414
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CO,113.44095623103058
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,JO,111.63653846153846
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CL,86.06250147701762
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,UZ,82.33333333333334
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,YE,77.78690476190475
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LK,73.35714285714286
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SI,68.65
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MO,67.65476190476191
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,KY,64.25
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,UA,48.4
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,NG,48.300000000000004
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,RS,45.31666666666668
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,KW,43.79166666666667
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,OM,42.74841269841271
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LY,42.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CY,36.76904761904761
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,ET,36.199999999999996
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MK,34.18333333333334
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,NP,32.392857142857146
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PA,31.758441558441557
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PH,29.19047619047619
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CM,28.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,EE,27.585714285714285
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BN,25.66111111111111
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MM,25.416666666666664
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,GH,24.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LB,24.121428571428574
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BG,23.499999999999996
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AZ,23.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,FJ,20.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LV,18.96666666666667
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CR,17.383333333333333
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,EC,17.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,HR,13.32857142857143
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BI,13.124537037037037
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BY,11.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PR,11.071428571428571
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PS,9.7
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,UY,8.8
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AM,8.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MN,7.166666666666666
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,KE,6.855555555555555
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,TZ,6.3562753036437245
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MT,5.733333333333333
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SD,4.166666666666666
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PE,3.60289566755084
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,UG,3.587301587301587
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BH,3.25
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BA,3.2333333333333334
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SY,3.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,KH,2.888888888888889
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,JM,2.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AF,2.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BT,2.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,TJ,1.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,VE,1.3076923076923077
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,LS,1.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,IS,1.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SS,1.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,ME,1.0
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MZ,0.8571428571428571
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CU,0.6666666666666666
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,MU,0.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,AL,0.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,RW,0.5
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,PY,0.2857142857142857
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,SM,0.2857142857142857
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,BM,0.2222222222222222
022,0,Computer Science,Speech Recognition & Audio Processing,Speech Recognition,CI,0.1875
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CN,45968.69046454361
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,US,26429.63253890241
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IN,15470.563684565348
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,GB,9125.18012828794
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KR,8887.545121814248
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IT,7435.754843410577
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AU,6155.6511193719125
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,DE,5494.989518746993
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CA,4885.926043273385
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,JP,4061.956019760336
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,TW,3856.8887783750483
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SA,3474.868686868689
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,ES,3127.142759253435
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SG,3107.580278626601
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,FR,3018.689994972896
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PK,2887.817095762424
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,NL,2724.339960433959
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CH,2550.172558481443
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IR,2426.0713217338207
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,TR,2171.3157474545496
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,ID,2099.3178571428575
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MY,1773.1372430974595
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PL,1769.01108439634
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,EG,1715.2854979987333
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BD,1604.369996343526
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BE,1549.217422389986
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MX,1462.6580334526154
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,RU,1395.2836914344853
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,FI,1367.8008675337928
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PT,1241.3355538121382
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,DK,1205.6379330966095
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,HK,1148.8987453034515
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,TH,1127.360758626918
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SE,1100.3424571314492
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BR,1041.6647218091982
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,GR,890.2655408001491
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,QA,848.9469419469419
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IQ,801.3326173826177
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,NO,779.0912023162023
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AT,776.6934351642229
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IL,770.9791001048608
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IE,768.3129179157042
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AE,731.7261241373001
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CZ,659.9827073181488
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SI,570.4894723367559
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CO,560.9602998422766
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,NZ,523.9911394161395
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,JO,522.1712620712619
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,TN,513.540150346729
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,HU,399.15429542040795
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,RO,382.7173567977916
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MA,370.5333333333333
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SK,365.56440781440796
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,VN,276.8356591121297
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,DZ,268.681746031746
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,UA,258.77423360952764
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,RS,239.06842105263158
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,HR,234.53836996336995
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,ET,234.18665223665224
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,ZA,222.12231347084284
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,EE,218.4948502477914
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KZ,210.5271978021978
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MO,206.04691983643593
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,EC,205.2571428571429
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PH,163.68313598166543
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BG,160.45191409897294
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CL,156.86988566988566
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LK,153.75254190254188
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MK,130.6784461152882
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CY,129.9790293040293
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,NG,124.26805555555556
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,YE,122.99659627008698
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AR,114.61841599221725
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LT,108.7900809716599
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LB,103.82619047619048
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KW,92.28745421245421
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,UZ,84.0
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LV,78.01837372630212
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CM,75.17857142857143
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,NP,74.71666666666665
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BI,60.33333333333333
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,IS,51.83826232247285
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PE,49.25
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BA,49.25
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MT,49.19285714285714
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PS,44.366025641025644
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,OM,41.88492063492063
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BN,41.33095238095238
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,FJ,39.58333333333333
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CU,39.37698412698412
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KE,37.51717171717172
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PR,36.5
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,GH,26.148520923520923
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,RW,23.916666666666664
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CD,23.70952380952381
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LY,19.366666666666667
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SV,19.238095238095237
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SD,18.666666666666664
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MM,16.25
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KH,14.933333333333334
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LU,12.695238095238096
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,DO,12.154761904761907
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SN,10.0
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CR,9.065934065934066
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BY,7.940048840048839
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KG,7.5
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AM,7.428571428571429
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,TZ,7.298863636363636
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AF,7.166666666666666
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,GE,6.375
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,PA,6.090909090909091
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BJ,6.0
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MN,5.08030303030303
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,CI,5.0
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,SY,4.8
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,BH,4.222222222222222
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,AZ,4.061904761904762
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,LI,3.7916666666666665
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,KP,2.571428571428571
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,UG,2.346590909090909
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,MW,2.1999999999999997
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,TG,1.6
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,GA,1.2
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,GD,1.1764705882352942
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,NA,1.0514705882352942
030,0,Computer Science,Biomarkers for Health & Performance,Signal Processing & Sensing,UY,1.0126984126984127
